created_on,property_type,place_name,place_with_parent_names,lat,lon,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,floor,rooms,expenses,properati_url,barrio
2017-09-09,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.5654161,-58.446816500000004,1500000.0,348.0,348.0,4310.344827586207,,8.0,,https://www.properati.com.ar/1ejrw_venta_departamento_belgrano_balcon_baulera_suite_gimnasio_jardin_lavadero_piscina_toilette_luminoso_lujoso_electrogeno_garage_impecable_toribio-achaval_e6o,BELGRANO
2017-09-09,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.5678784,-58.459238,735000.0,351.0,227.0,2094.017094017094,,7.0,,https://www.properati.com.ar/1ejrx_venta_departamento_belgrano_suite_lavadero_patio_terraza_toilette_luminoso_dependencias_garage_aire-acondicionado_subte-linea-d_toribio-achaval_e6o,BELGRANO
2017-09-10,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.5633027,-58.459826799999995,440000.0,175.0,175.0,2514.285714285714,,5.0,6000.0,https://www.properati.com.ar/1el14_venta_departamento_belgrano_moldes-al-2100_lavadero_luminoso_dependencias_garage_subte-linea-d_galceran,BELGRANO
2017-09-10,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.5714101,-58.462094799999996,1200000.0,354.0,308.0,3389.8305084745757,1.0,4.0,25000.0,https://www.properati.com.ar/1el3l_venta_departamento_belgrano_conde-1700_balcon_suite_jardin_lavadero_parrilla_piscina_quincho_sum_terraza_vestidor_lujoso_dependencias_garage_amenities_fera-cancellieri-propiedades,BELGRANO
2017-09-10,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.5664237605,-58.4583020145,220000.0,80.0,80.0,2750.0,,3.0,2500.0,https://www.properati.com.ar/1elf4_venta_departamento_belgrano_vidal-al-1800_lavadero_toilette_luminoso_dependencias_garage_subte-linea-d_deptos-temporarios,BELGRANO
2017-09-10,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.556174787399996,-58.4481406957,165000.0,55.0,50.0,3000.0,11.0,1.0,2000.0,https://www.properati.com.ar/1elif_venta_departamento_belgrano_del-libertador-av-6040_balcon_aire-acondicionado_lounge-propiedades_bry,BELGRANO
2017-09-10,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.5580077783,-58.463025246099996,450000.0,223.0,121.0,2017.9372197309415,,,7500.0,https://www.properati.com.ar/1elju_venta_departamento_belgrano_amenabar_2700_jardin_patio_garage_subte-linea-d_oppel-inmuebles_d62,BELGRANO
2017-09-10,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.5524449,-58.4430085,1200000.0,200.0,,6000.0,,6.0,,https://www.properati.com.ar/1els0_venta_departamento_belgrano_husares-al-2200_marcela-capdevila-real-estate,BELGRANO
2017-09-10,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.5625669,-58.4656075,114025.98,44.0,28.0,2591.4995454545456,,,,https://www.properati.com.ar/1elwi_venta_departamento_belgrano_luminoso_estrenar_toribio-achaval_e6w,BELGRANO
2017-09-10,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.564694,-58.463616,175000.0,44.0,44.0,3977.2727272727284,,2.0,,https://www.properati.com.ar/1emay_venta_departamento_belgrano_luminoso_garage_subte-linea-d_apto-credito-hipotecario_re-max-plaza,BELGRANO
2017-09-12,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.5678864,-58.4569843,164000.0,64.0,59.0,2562.5,,3.0,2500.0,https://www.properati.com.ar/1enpu_venta_departamento_belgrano_hernandez-jose_2700_balcon_lavadero_subte-linea-d_shenk-inmobiliaria_gkj,BELGRANO
2017-09-12,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.564042,-58.4457088,1250000.0,430.0,400.0,2906.9767441860467,,6.0,18000.0,https://www.properati.com.ar/1eny7_venta_departamento_belgrano_balcon_suite_lavadero_toilette_luminoso_lujoso_dependencias_garage_federico-galceran-propiedades,BELGRANO
2017-09-12,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.5550057,-58.4598464,110000.0,42.0,42.0,2619.0476190476197,,2.0,2506.0,https://www.properati.com.ar/1eo24_venta_departamento_belgrano_cuba_2700_placard_subte-linea-d_shenk-inmobiliaria_gkj,BELGRANO
2017-09-12,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.562882200000004,-58.44647220000001,1560000.0,312.0,227.0,5000.0,,6.0,,https://www.properati.com.ar/1eoas_venta_departamento_belgrano_balcon_jardin_lavadero_parrilla_piscina_terraza_toilette_vista_sauna_dependencias_achaval-cornejo_edw,BELGRANO
2017-09-12,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.5582177,-58.454579200000005,525000.0,300.0,150.0,1750.0,,4.0,,https://www.properati.com.ar/1eoe3_venta_departamento_belgrano_suite_terraza_luminoso_subte-linea-d_klimovsky-negocios-inmobiliarios,BELGRANO
2017-09-12,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.5663407,-58.4590145,490000.0,182.0,160.0,2692.3076923076924,,4.0,,https://www.properati.com.ar/1eofg_venta_departamento_belgrano_balcon_baulera_suite_lavadero_toilette_vestidor_dependencias_garage_doble-circulacion_subte-linea-d_guimat-propiedades_e7u,BELGRANO
2017-09-12,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.5633425,-58.4540833,400000.0,170.0,170.0,2352.9411764705883,,4.0,,https://www.properati.com.ar/1eogq_venta_departamento_belgrano_lavadero_parrilla_quincho_terraza_toilette_lujoso_dependencias_garage_subte-linea-d_rico-sanchez_h8i,BELGRANO
2017-09-13,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.5542681,-58.45764739999999,153000.0,47.0,40.0,3255.31914893617,,1.0,,https://www.properati.com.ar/1epg7_venta_departamento_belgrano_ugarte-manuel_1900_balcon_estrenar_subte-linea-d_balbi-propiedades,BELGRANO
2017-09-13,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.5615857077,-58.4625483,116000.0,47.0,,2468.085106382979,,2.0,1500.0,https://www.properati.com.ar/1epvx_venta_departamento_belgrano_balcon_patio_placard_apto-credito-hipotecario_del-campo-inmobiliaria-constructora,BELGRANO
2017-09-13,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.562586200000005,-58.450452799999994,125000.0,,45.0,,,2.0,1900.0,https://www.properati.com.ar/1epy7_venta_departamento_belgrano_la-pampa_1900_lavadero_subte-linea-d_federico-galceran-propiedades,BELGRANO
2017-09-13,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.553473700000005,-58.454025699999995,230000.0,139.0,50.0,1654.6762589928055,,2.0,,https://www.properati.com.ar/1eq5l_venta_departamento_belgrano_balcon_suite_lavadero_parrilla_piscina_sum_terraza_toilette_sauna_lujoso_amenities_zuker-servicios-inmobiliarios_gsp,BELGRANO
2017-09-13,PH,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.563210600000005,-58.45289739999999,280000.0,107.0,107.0,2616.822429906542,,4.0,2800.0,https://www.properati.com.ar/1eq6p_venta_ph_belgrano_cuba_1800_lavadero_luminoso_dependencias_subte-linea-d_zuker-servicios-inmobiliarios_gsp,BELGRANO
2017-09-13,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.5642844,-58.4483416,820000.0,190.0,180.0,4315.789473684211,,4.0,,https://www.properati.com.ar/1eq7r_venta_departamento_belgrano_jardin_piscina_lujoso_dependencias_electrogeno_garage_zuker-servicios-inmobiliarios_gsp,BELGRANO
2017-09-13,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.556906299999994,-58.4625443,96040.0,33.0,28.0,2910.3030303030305,,1.0,,https://www.properati.com.ar/1eq7v_venta_departamento_belgrano_baulera_lavadero_piscina_terraza_toilette_sauna_apto-credito-hipotecario_zuker-servicios-inmobiliarios_gsp,BELGRANO
2017-09-13,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.556906299999994,-58.4625443,173500.0,59.0,52.0,2940.677966101695,,2.0,,https://www.properati.com.ar/1eq7x_venta_departamento_belgrano_baulera_lavadero_piscina_terraza_toilette_sauna_apto-credito-hipotecario_zuker-servicios-inmobiliarios_gsp,BELGRANO
2017-09-13,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.556906299999994,-58.4625443,179400.0,59.0,52.0,3040.677966101695,,,,https://www.properati.com.ar/1eq7y_venta_departamento_belgrano_baulera_lavadero_piscina_terraza_toilette_sauna_apto-credito-hipotecario_zuker-servicios-inmobiliarios_gsp,BELGRANO
2017-09-13,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.556906299999994,-58.4625443,111500.0,39.0,35.0,2858.9743589743593,,1.0,,https://www.properati.com.ar/1eq7z_venta_departamento_belgrano_baulera_lavadero_piscina_terraza_toilette_sauna_apto-credito-hipotecario_zuker-servicios-inmobiliarios_gsp,BELGRANO
2017-09-13,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.5544804,-58.4545975,435000.0,111.0,100.0,3918.918918918919,,4.0,10000.0,https://www.properati.com.ar/1eqhc_venta_departamento_belgrano_20-de-setiembre_11_balcon_parrilla_terraza_lujoso_dependencias_garage_amenities_apto-credito-hipotecario_sabatini-srl,BELGRANO
2017-09-14,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.5636145885,-58.4568189762,108500.0,34.0,31.0,3191.1764705882347,,1.0,,https://www.properati.com.ar/1eril_venta_departamento_belgrano_piscina_terraza_luminoso_vista_lujoso_garage_subte-linea-d_urbanuzprop_cnu,BELGRANO
2017-09-15,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.5656297525,-58.451010317299996,750000.0,298.0,252.0,2516.778523489933,,5.0,27500.0,https://www.properati.com.ar/1eupc_venta_departamento_belgrano_pino-virrey-del_2300_balcon_baulera_suite_hidromasaje_jardin_lavadero_parrilla_piscina_toilette_vestidor_lujoso_dependencias_garage_placard_subte-linea-d_deptos-temporarios,BELGRANO
2017-09-15,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.5635870222,-58.449597753199996,690000.0,231.0,210.0,2987.012987012987,,6.0,15474.0,https://www.properati.com.ar/1eur0_venta_departamento_belgrano_hernandez-jose_2000_balcon_baulera_lavadero_luminoso_vista_dependencias_garage_losa-radiante_subte-linea-d_oppel-inmuebles,BELGRANO
2017-09-15,house,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.5502901,-58.446501100000006,2180000.0,800.0,540.0,2725.0,,,,https://www.properati.com.ar/1eur3_venta_casa_belgrano_romero-al-2500_suite_gimnasio_hidromasaje_jardin_lavadero_parrilla_piscina_quincho_sum_terraza_toilette_vestidor_luminoso_garage_oppel-inmuebles,BELGRANO
2017-09-16,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.5627717,-58.4661708,133653.0,47.0,42.0,2843.68085106383,,,,https://www.properati.com.ar/1evw6_venta_departamento_belgrano_luminoso_estrenar_toribio-achaval_e6w,BELGRANO
2017-09-16,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.5627717,-58.4661708,129663.0,47.0,36.0,2758.787234042553,,,,https://www.properati.com.ar/1evw7_venta_departamento_belgrano_luminoso_estrenar_toribio-achaval_e6w,BELGRANO
2017-09-16,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.5627717,-58.4661708,88453.48,46.0,42.0,1922.9017391304346,,,,https://www.properati.com.ar/1ew3c_venta_departamento_belgrano_luminoso_estrenar_toribio-achaval_e6w,BELGRANO
2017-09-16,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.554763,-58.453853,183000.0,72.0,50.0,2541.6666666666665,,2.0,,https://www.properati.com.ar/1ewm8_venta_departamento_belgrano_balcon_baulera_suite_lavadero_parrilla_piscina_sum_vestidor_garage_placard_aire-acondicionado_apto-credito-hipotecario_re-max-liberty,BELGRANO
2017-09-16,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.556834,-58.45995500000001,112900.0,39.0,36.0,2894.871794871795,1.0,1.0,,https://www.properati.com.ar/1ewrm_venta_departamento_belgrano_balcon_estrenar_subte-linea-d_re-max-urbana,BELGRANO
2017-09-16,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.556834,-58.45995500000001,172000.0,53.0,48.0,3245.283018867925,4.0,2.0,,https://www.properati.com.ar/1ewrt_venta_departamento_belgrano_balcon_estrenar_subte-linea-d_re-max-urbana,BELGRANO
2017-09-16,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.556834,-58.45995500000001,134800.0,47.0,47.0,2868.085106382979,,1.0,,https://www.properati.com.ar/1ews4_venta_departamento_belgrano_estrenar_subte-linea-d_re-max-urbana,BELGRANO
2017-09-17,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.5633027,-58.459826799999995,440000.0,175.0,175.0,2514.285714285714,,4.0,6000.0,https://www.properati.com.ar/1exhe_venta_departamento_belgrano_moldes-al-2100_lavadero_luminoso_dependencias_garage_subte-linea-d_galceran,BELGRANO
2017-09-17,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.5621705007,-58.459265208000005,220000.0,126.0,84.0,1746.0317460317458,,4.0,2300.0,https://www.properati.com.ar/1exky_venta_departamento_belgrano_mendoza_2600_patio_toilette_luminoso_placard_aire-acondicionado_losa-radiante_subte-linea-d_oppel-inmuebles,BELGRANO
2017-09-18,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.563772,-58.459195799999996,142000.0,55.0,52.0,2581.818181818182,,3.0,2300.0,https://www.properati.com.ar/1ey26_venta_departamento_belgrano_balcon_luminoso_garage_placard_caian-negocis-inmobiliarios,BELGRANO
2017-09-19,house,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.569481599999996,-58.47079179999999,690000.0,270.0,200.0,2555.555555555556,,5.0,,https://www.properati.com.ar/1f0ep_venta_casa_belgrano_jardin_garage_aranalfe_gmu,BELGRANO
2017-09-20,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.5571776525,-58.4424319772,650000.0,116.0,116.0,5603.448275862069,,3.0,,https://www.properati.com.ar/1f0na_venta_departamento_belgrano_baulera_suite_lavadero_parrilla_piscina_toilette_vestidor_luminoso_lujoso_dependencias_garage_amoblado_amenities_impecable_one-brokers-argentina,BELGRANO
2017-09-20,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.557736,-58.453432799999995,246000.0,94.0,94.0,2617.021276595745,,3.0,,https://www.properati.com.ar/1f3zv_venta_departamento_belgrano_balcon_lavadero_luminoso_dependencias_subte-linea-d_apto-credito-hipotecario_miranda-bosch-real-estate-art_hef,BELGRANO
2017-09-20,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.5607781,-58.4521419,850000.0,210.0,180.0,4047.6190476190477,,5.0,14000.0,https://www.properati.com.ar/1f51k_venta_departamento_belgrano_balcon_suite_gimnasio_lavadero_parrilla_patio_piscina_sum_toilette_vestidor_lujoso_dependencias_garage_amenities_tovado-propiedades_dk1,BELGRANO
2017-09-20,apartment,Nuñez,|Argentina|Capital Federal|Nuñez|,-34.551473,-58.454612100000006,665000.0,140.0,140.0,4750.0,,4.0,13000.0,https://www.properati.com.ar/1f570_venta_departamento_nunez_baulera_suite_gimnasio_lavadero_parrilla_piscina_sum_toilette_vestidor_luminoso_garage_amenities_losa-radiante_doble-circulacion_oslo-propiedades,BELGRANO
2017-09-20,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.551473,-58.454612100000006,665000.0,140.0,140.0,4750.0,,4.0,13000.0,https://www.properati.com.ar/1f598_venta_departamento_belgrano_baulera_suite_gimnasio_lavadero_parrilla_piscina_sum_toilette_vestidor_luminoso_garage_amenities_losa-radiante_doble-circulacion_oslo-propiedades,BELGRANO
2017-09-20,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.5580906,-58.458471700000004,158000.0,35.0,32.0,4514.285714285715,,1.0,,https://www.properati.com.ar/1f5vo_venta_departamento_belgrano_balcon_baulera_hidromasaje_parrilla_sum_lujoso_garage_estrenar_subte-linea-d_one-brokers-argentina,BELGRANO
2017-09-20,apartment,Las Cañitas,|Argentina|Capital Federal|Las Cañitas|,-34.5623844,-58.44440720000001,265000.0,108.0,95.0,2453.703703703704,,4.0,,https://www.properati.com.ar/1f6pw_venta_departamento_las-canitas_lavadero_patio_toilette_vista_one-brokers-argentina,BELGRANO
2017-09-20,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.5613708,-58.4456711,680000.0,250.0,250.0,2720.0,,4.0,,https://www.properati.com.ar/1f762_venta_departamento_belgrano_balcon_baulera_suite_lavadero_luminoso_sauna_garage_riveros-negocios-inmobiliarios,BELGRANO
2017-09-20,house,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.569481599999996,-58.47079179999999,690000.0,270.0,200.0,2555.555555555556,,,,https://www.properati.com.ar/1f77k_venta_casa_belgrano_jardin_garage_aranalfe_e4j,BELGRANO
2017-09-20,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.561151,-58.465708,104000.0,34.0,32.0,3058.8235294117653,3.0,1.0,,https://www.properati.com.ar/1f7ea_venta_departamento_belgrano_balcon_baulera_lavadero_piscina_sum_luminoso_vista_garage_amenities_estrenar_subte-linea-d_re-max-total-v,BELGRANO
2017-09-20,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.566666999999995,-58.454086,216900.0,76.0,76.0,2853.947368421052,2.0,4.0,,https://www.properati.com.ar/1f7h7_venta_departamento_belgrano_balcon_lavadero_lujoso_dependencias_subte-linea-d_re-max-express,BELGRANO
2017-09-21,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.5565151,-58.4451486,530000.0,108.0,100.0,4907.407407407408,,3.0,6000.0,https://www.properati.com.ar/1f87w_venta_departamento_belgrano_echeverria_1300_balcon_baulera_suite_gimnasio_lavadero_parrilla_piscina_garage_amoblado_aire-acondicionado_arana-parera-propiedades_h3y,BELGRANO
2017-09-21,house,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.565659600000004,-58.4484341,1380000.0,490.0,318.0,2816.326530612245,,,,https://www.properati.com.ar/1f8am_venta_casa_belgrano_suite_jardin_piscina_toilette_luminoso_dependencias_garage_impecable_estrenar_subte-linea-d_toribio-achaval_e6v,BELGRANO
2017-09-21,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.554218,-58.436339600000004,190000.0,60.0,53.0,3166.666666666666,,1.0,,https://www.properati.com.ar/1f8l0_venta_departamento_belgrano_balcon_suite_piscina_sum_toilette_luminoso_garage_franca-propiedades_eqx,BELGRANO
2017-09-21,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.567927000000005,-58.45799399999999,114000.0,38.0,38.0,3000.0,,1.0,,https://www.properati.com.ar/1f8sv_venta_departamento_belgrano_baulera_gimnasio_lavadero_parrilla_piscina_sum_electrogeno_garage_amenities_subte-linea-d_re-max-puerto,BELGRANO
2017-09-21,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.570915,-58.464535999999995,1060000.0,278.0,194.0,3812.9496402877703,,4.0,,https://www.properati.com.ar/1f8ym_venta_departamento_belgrano_baulera_suite_jardin_lavadero_parrilla_piscina_terraza_toilette_vestidor_dependencias_garage_placard_centenari-propiedades,BELGRANO
2017-09-22,house,Nuñez,|Argentina|Capital Federal|Nuñez|,-34.5499505,-58.4451166,620000.0,455.0,360.0,1362.637362637363,,,,https://www.properati.com.ar/1fab3_venta_casa_nunez_suite_jardin_lavadero_parrilla_patio_piscina_terraza_toilette_dependencias_garage_impecable_guillermo-n-barrera,BELGRANO
2017-09-22,house,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.5707643,-58.4688973,820000.0,440.0,440.0,1863.6363636363642,,,,https://www.properati.com.ar/1fac8_venta_casa_belgrano_suite_hidromasaje_jardin_lavadero_terraza_toilette_vestidor_guillermo-n-barrera,BELGRANO
2017-09-22,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.5605161362,-58.4517943418,549000.0,220.0,188.0,2495.454545454545,,5.0,,https://www.properati.com.ar/1faj1_venta_departamento_belgrano_balcon_suite_lavadero_patio_toilette_lujoso_dependencias_garage_doble-circulacion_subte-linea-d_roman-cifre-propiedades_dvx,BELGRANO
2017-09-22,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.562842700000004,-58.460323200000005,188000.0,49.0,49.0,3836.7346938775513,,2.0,,https://www.properati.com.ar/1falz_alquiler_departamento_belgrano_balcon_lavadero_terraza_luminoso_garage_subte-linea-d_cityprop_dun,BELGRANO
2017-09-22,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.5681284,-58.4558593,297000.0,112.0,104.0,2651.785714285714,,4.0,5000.0,https://www.properati.com.ar/1fb23_venta_departamento_belgrano_virrey-del-pino_2719_balcon_baulera_luminoso_lujoso_dependencias_garage_doble-circulacion_subte-linea-d_shenk-inmobiliaria_gkj,BELGRANO
2017-09-22,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.5607781,-58.4521419,880000.0,200.0,190.0,4400.0,,5.0,14000.0,https://www.properati.com.ar/1fb9h_venta_departamento_belgrano_balcon_suite_gimnasio_lavadero_parrilla_piscina_sum_toilette_vestidor_lujoso_dependencias_garage_amenities_tovado-propiedades_dk1,BELGRANO
2017-09-22,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.552928,-58.44259649999999,1300000.0,152.0,139.0,8552.631578947368,,6.0,12000.0,https://www.properati.com.ar/1fbe4_venta_departamento_belgrano_balcon_lavadero_toilette_garage_placard_covello-propiedades_9ij,BELGRANO
2017-09-22,apartment,Belgrano,|Argentina|Capital Federal|Belgrano|,-34.558274499999996,-58.4571934,450000.0,134.0,126.0,3358.2089552238813,,4.0,9500.0,https://www.properati.com.ar/1fbm5_venta_departamento_belgrano_cuba_2300_subte-linea-d_am-group,BELGRANO
